bookID,title,authors,average_rating,isbn,isbn13,language_code,num_pages,ratings_count,text_reviews_count
46909,ãƒ•ãƒ«ãƒ_ãƒ„ãƒêã‚_ã‚±ãƒƒãƒˆ 2,Natsuki Takaya,4.35,4592171624,9.78459E+12,jpn,190,27,5
46910,ãƒ•ãƒ«ãƒ_ãƒ„ãƒêã‚_ã‚±ãƒƒãƒˆ 4,Natsuki Takaya,4.4,4592171640,9.78459E+12,jpn,193,25,2
46911,Fruits Basket  Vol. 13,Natsuki Takaya-Alethea Nibley-Athena Nibley,4.43,1595324089,9.7816E+12,eng,196,14160,153
46912,ãƒ•ãƒ«ãƒ_ãƒ„ãƒêã‚_ã‚±ãƒƒãƒˆ 1,Natsuki Takaya,4.23,4592171616,9.78459E+12,jpn,196,48,12
46914,ãƒ•ãƒ«ãƒ_ãƒ„ãƒêã‚_ã‚±ãƒƒãƒˆ 7,Natsuki Takaya,4.41,4592171675,9.78459E+12,jpn,190,20,2
46917,Rabbit Redux (Rabbit Angstrom #2),John Updike,3.8,449911934,9.78045E+12,eng,440,12158,570
46941,The Demon,Hubert Selby Jr.,3.76,714525995,9.78071E+12,eng,312,2618,117
46945,Requiem for a Dream,Hubert Selby Jr.-Darren Aronofsky-Richard Price,4.11,1560252480,9.78156E+12,eng,279,45545,898
46947,Redemption: The Life of Henry Roth,Steven G. Kellman,4.22,393057798,9.78039E+12,eng,384,9,4
46948,Requiem for Harlem,Henry Roth,4.16,312202059,9.78031E+12,eng,304,51,4
46949,From Bondage,Henry Roth,4.1,312155328,9.78031E+12,eng,420,57,3
46950,Call It Sleep,Henry Roth-Hana Wirth-Nesher-Alfred Kazin,3.83,312424124,9.78031E+12,eng,462,292,40
46955,Girls Who Wore Black: Women Writing the Beat Generation,Ronna C. Johnson-Ann Charters-Nancy McCampbell Grace,3.66,813530652,9.78081E+12,eng,318,54,3
46956,The Broken Estate: Essays on Literature and Belief,James  Wood,4.08,375752633,9.78038E+12,eng,304,278,27
46961,The Columbia Reader on Lesbians & Gay Men in Media  Society  and Politics,Larry Gross-James D. Woods,3.93,231104472,9.78023E+12,eng,672,15,2
46962,The Prophets of Israel,Leon J. Wood,3.58,801021987,9.7808E+12,eng,408,10,0
46963,Making & Mastering Wood Planes: Revised Edition,David Finck-James Krenov,4.1,140272022X,9.7814E+12,eng,192,24,3
46964,The Anxiety of Everyday Objects,Aurelie Sheehan,3.12,142003700,9.78014E+12,eng,288,338,65
46969,Maggie Cassidy,Jack Kerouac,3.62,140179062,9.78014E+12,eng,194,3520,141
46970,Selected Letters  1957-1969,Jack Kerouac-Ann Charters,4.16,140296158,9.78014E+12,eng,656,261,7
46971,Windblown World: The Journals of Jack Kerouac 1947-1954,Jack Kerouac,4.15,143036068,9.78014E+12,eng,480,564,27
46978,Razor's Edge (Dreamland  #3),Dale Brown-Jim DeFelice,4.03,60094397,9.78006E+12,eng,420,492,8
46979,Living on the Razor's Edge: Solution Oriented Brief Family Therapy with Self Harming Adolescents,Matthew D. Selekman-Bill O'Hanlon,4,393703355,9.78039E+12,eng,223,4,0
46980,Les Fleurs Du Mal,Charles Baudelaire,4.26,2038717141,9.78204E+12,spa,303,23,1
46987,The Hearing Trumpet,Leonora Carrington-Pablo Weisz Carrington-Helen Byatt,4.08,1878972197,9.78188E+12,eng,199,2072,243
46998,Como agua para chocolate,Laura Esquivel,3.94,8439719477,9.78844E+12,spa,213,45,6
47000,L'alchimiste,Paulo Coelho-Jean Orecchioni,3.85,2253150908,9.78225E+12,fre,188,2410,193
47003,Veronika beschlieÃŸt zu sterben,Paulo Coelho,3.7,3257233051,9.78326E+12,ger,223,1419,68
47008,Moisson mortelle,Leonard Goldberg,3.87,2228892181,9.78223E+12,eng,410,1,0
47017,King Lear (No Fear Shakespeare),William Shakespeare-SparkNotes,3.9,158663853X,9.78159E+12,eng,320,423,71
47018,King Lear,William Shakespeare,3.9,141012293,9.78014E+12,eng,279,180,12
47019,The Tragedy of King Lear,William Shakespeare-Jay L. Halio,3.9,521612632,9.78052E+12,eng,334,118,2
47020,Macbeth (Graphic Shakespeare),William Shakespeare-Von,3.99,1579126219,9.78158E+12,eng,96,8,1
47021,The Taming of the Shrew,William Shakespeare-Chris Abraham-Barry Avrich,3.8,074347757X,9.78074E+12,eng,291,135053,2133
47022,The Taming of the Shrew,William Shakespeare-Stephen Orgel-A.R. Braunmuller,3.8,140714510,9.78014E+12,eng,113,951,70
47024,The Taming of the Shrew,William Shakespeare-Roma Gill,3.8,198320353,9.7802E+12,eng,136,79,11
47025,The Taming of the Shrew,William Shakespeare-Frances Barber-Roger Allam-Arkangel Cast,3.8,1932219315,9.78193E+12,eng,2,68,11
47028,The Taming of the Shrew (No Fear Shakespeare),William Shakespeare-SparkNotes,3.8,141140100X,9.78141E+12,eng,248,454,79
47040,Henry IV  Parts One and Two (No Fear Shakespeare),William Shakespeare-SparkNotes-John Crowther,3.88,141140436X,9.78141E+12,eng,552,233,18
47046,The Tempest,William Shakespeare-John Crowther,3.81,1586638491,9.78159E+12,eng,224,438,53
47050,Vengeances Mortelles: 12 Nouvelles IneÌÅdites Par Les MaiÌ‚tres Du Suspense AmeÌÅricain,Various-Mary Higgins Clark-Phillip Margolin,3.67,2226105190,9.78223E+12,fre,464,0,0
47051,RÃ©pÃ©tition Mortelle (Buffy the Vampire Slayer: Season 1  #2),Arthur Byron Cover-Joss Whedon,3.82,2265067938,9.78227E+12,fre,192,15,2
47056,The Scarlet Letter,Nathaniel Hawthorne-Wilbert J. Levy,3.39,877208085,9.78088E+12,eng,296,80,3
47057,Nathaniel Hawthorne's Tales,Nathaniel Hawthorne,4.08,393954269,9.78039E+12,eng,480,518,25
47059,The Marble Faun,Nathaniel Hawthorne-Susan Manning,3.5,192839764,9.78019E+12,eng,432,2406,110
47061,Twice-Told Tales,Nathaniel Hawthorne-Rosemary Mahoney,3.9,375757880,9.78038E+12,eng,432,2246,73
47063,The Celestial Railroad and Other Stories,Nathaniel Hawthorne-Ross C. Murfin,3.84,451530209,9.78045E+12,eng,297,352,16
47067,Skin Game,Caroline Kettlewell,3.75,312263937,9.78031E+12,en-US,192,2996,122
47068,Skin Game (Dark Angel  #2),Max Allan Collins-Steve Saffel,3.56,034545183X,9.78035E+12,eng,272,685,52
47069,The All-American Skin Game  or Decoy of Race: The Long and the Short of It  1990-1994,Stanley Crouch,3.59,679776605,9.78068E+12,eng,288,39,3
47076,The Girls,Lori Lansens,3.8,316066346,9.78032E+12,eng,368,17266,1924
47078,The Melancholy of Anatomy,Shelley Jackson,3.93,038572120X,9.78039E+12,eng,192,464,40
47082,The Chicken-Chasing Queen of Lamar County,Janice N. Harrington-Shelley Jackson,4.17,374312516,9.78037E+12,eng,40,421,114
47085,St. Lucy's Home for Girls Raised by Wolves,Karen Russell,3.79,307263983,9.78031E+12,eng,246,8308,1218
47095,Pretty Things: The Last Generation of American Burlesque Queens,Liz Goldwyn-Frank Longo-Jennifer Augustyn,4.31,60889446,9.78006E+12,eng,304,162,17
47096,Courtesans and Fishcakes: The Consuming Passions of Classical Athens,James Davidson,3.93,60977663,9.78006E+12,eng,416,332,36
47097,Courtesans and Fishcakes: The Consuming Passions of Classical Athens,James Davidson,3.93,6863434,9.78001E+12,en-GB,372,37,4
47098,Persuasion,Jane Austen-Patricia Meyer Spacks,4.13,393960188,9.78039E+12,eng,336,448,63
47099,Cryptozoology A to Z: The Encyclopedia of Loch Monsters  Sasquatch  Chupacabras & Other Authentic Mysteries of Nature,Jerome Clark-Loren L. Coleman,4,684856026,9.78068E+12,eng,272,761,34
47109,The Handmaid and the Carpenter,Elizabeth Berg,3.24,1400065380,9.7814E+12,eng,153,2147,339
47113,Lectures d'une oeuvre: The Handmaid's tale de Margaret Atwood,Jean-Paul Gabilliet-FranÃ§ois Gallix-Janice Fiamengo-Raphaelle Costa de Beauregard-Priscilla Morin-Ollier,5,2842740394,9.78284E+12,fre,223,2,0
47122,Lady Oracle,Margaret Atwood,3.68,385491085,9.78039E+12,eng,346,9250,455
47126,Good Bones and Simple Murders,Margaret Atwood,3.91,385471106,9.78039E+12,eng,165,2362,195
47127,Writing with Intent: Essays  Reviews  Personal Prose: 1983-2005,Margaret Atwood,4.08,078671767X,9.78079E+12,en-US,448,33,4
47141,Odisseia,Homer-Carlos Alberto Nunes,3.75,8500007710,9.7885E+12,por,432,16,1
47144,IlÃ_ada,Homer-RubÃ©n Bonifaz NuÃ±o,3.85,9703206743,9.7897E+12,mul,464,156,3
47154,The Magyar Venus (Lara McClintoch Archeological Mystery  #8),Lyn Hamilton,3.72,425201546,9.78043E+12,eng,259,255,21
47160,The Norton Anthology of American Literature  Shorter Version,Judith Tanka-Max Franklin-Arnold Krupat-Philip F. Gura-Jerome Klinkowitz-Ronald Gottesman,4.09,393979695,9.78039E+12,en-US,2930,383,14
47161,The Norton Anthology of American Literature,Nina Baym,4,393978990,9.78039E+12,en-US,5,105,4
47162,The Norton Anthology of Western Literature  Volume 1,Sarah N. Lawall-Heather James-William G. Thalmann-Patricia Meyer Spacks-Lee Patterson,3.95,393925722,9.78039E+12,en-US,2704,180,10
47163,The Norton Anthology of English Literature  Volume 2: The Romantic Period through the Twentieth Century,M.H. Abrams-Stephen Greenblatt-James Simpson-Jon Stallworthy-Katharine Eisaman Maus-Jack Stillinger-Barbara Kiefer Lewalski-Lawrence Lipking-Jahan Ramazani-Alfred David-Carol T. Christ-Deidre Shauna Lynch-Catherine Robson-James Noggle-George M. Logan,4.23,393925323,9.78039E+12,en-US,3072,2422,66
47164,The Norton Anthology of English Literature  Volume 1: The Middle Ages through the Restoration & the Eighteenth Century,M.H. Abrams-Stephen Greenblatt,4.21,393925315,9.78039E+12,en-US,3072,7636,112
47168,The Norton Anthology of English Literature  Vol. D: The Romantic Period,M.H. Abrams-Stephen Greenblatt-Deidre Shauna Lynch-James Simpson-Jon Stallworthy-Jack Stillinger-Carol T. Christ-Lawrence Lipking-Jahan Ramazani-George M. Logan-Alfred David-Katharine Eisaman Maus-Barbara Kiefer Lewalski-Catherine Robson-James Noggle,4.09,393927202,9.78039E+12,en-US,1104,483,24
47171,The Norton Anthology of Literature by Women: The Traditions in English  Volume 1,Sandra M. Gilbert-Susan Gubar,4.12,393930130,9.78039E+12,eng,1470,84,10
47173,The Norton Anthology of Theory and Criticism,Vincent B. Leitch-William E. Cain-Laurie A. Finke-John P. McGowan-Barbara Johnson-Jeffrey L. Williams,4.13,393974294,9.78039E+12,eng,2662,1438,60
47174,The Norton Anthology of English Literature  Vols A-C: The Middle Ages Through the Restoration and the Eighteenth Century,M.H. Abrams-Stephen Greenblatt-James Noggle-James Simpson-Jon Stallworthy-Jack Stillinger-Carol T. Christ-Lawrence Lipking-Jahan Ramazani-George M. Logan-Alfred David-Katharine Eisaman Maus-Barbara Kiefer Lewalski-Deidre Shauna Lynch-Catherine Robson,4.21,393928330,9.78039E+12,eng,3956,44,0
47180,Kaddish and Other Poems,Allen Ginsberg,4.19,872860191,9.78087E+12,eng,99,8305,100
47181,The Mystery of the Kaddish: Its Profound Influence on Judaism,Leon H. Charney-Saul Mayzlish,3.04,1569803005,9.78157E+12,eng,236,23,6
47189,College Algebra,Margaret L. Lial-John Hornsby-David I. Schneider,3.03,321227573,9.78032E+12,eng,716,9,1
47197,Far Horizons: All New Tales from the Greatest Worlds of Science Fiction,Robert Silverberg-Ursula K. Le Guin-Greg Bear-Joe Haldeman-Orson Scott Card-David Brin-Nancy Kress-Dan Simmons-Frederik Pohl-Anne McCaffrey-Gregory Benford,3.78,60817127,9.78006E+12,eng,484,411,21
47198,Angel of the Outback (Land of the Far Horizon  #2),Patricia Hickman,3.27,1556615426,9.78156E+12,eng,319,48,1
47207,Raffles: The Amateur Cracksman (A.J. Raffles  The Gentleman Thief #1),E.W. Hornung-Richard Lancelyn Green,3.61,141439335,9.78014E+12,eng,240,1388,125
47212,Storm Front (The Dresden Files  #1),Jim Butcher,4.01,451457811,9.78045E+12,en-US,322,231728,11362
47231,A History of Modern Psychology,Duane P. Schultz-Sydney Ellen Schultz,3.85,495097993,9.7805E+12,en-US,558,179,6
47241,Tinker (Elfhome  #1),Wen Spencer,4.07,743498712,9.78074E+12,eng,448,4362,318
47281,Number the Stars,Lois Lowry,4.13,440227534,9.78044E+12,eng,137,379669,10983
47287,Quien Cuenta Las Estrellas,Lois Lowry-Juan Luque-Juan C. Sanz-Juan Carlos Sanz,4.13,8423988872,9.78842E+12,spa,149,2,1
47295,Il genio e l'alienista: La strana visita di Lombroso a Tolstoj,Paolo Mazzarello,0,8870883019,9.78887E+12,ita,94,0,0
47301,Zlata's Diary: A Child's Life in Wartime Sarajevo,Zlata FilipoviÄ‡-Janine Di Giovanni-Christina PribiÄ‡eviÄ‡-ZoriÄ‡,3.74,143036874,9.78014E+12,eng,240,7133,470
47304,The Freedom Writers Diary,Erin Gruwell-Zlata FilipoviÄ‡-The Freedom Writers,4.11,038549422X,9.78039E+12,eng,316,11833,1324
47311,The Heart Of A Dog,Mikhail Bulgakov-Michael Glenny,4.12,1860466400,9.78186E+12,eng,128,197,22
47312,The White Guard,Mikhail Bulgakov-Michael Gleeny,4.04,897332466,9.7809E+12,eng,322,131,15
47313,Dragon Ladies: Asian American Feminists Breathe Fire,Sonia Shah,3.95,896085759,9.7809E+12,eng,241,128,6
47314,Six Plays (World Classics),Mikhail Bulgakov-William F. Powell-Michael Earley-Michael Glenny-Lesley Milne,4.33,413645304,9.78041E+12,eng,448,61,2
47315,Revenge of the Dragon Lady (Dragon Slayers' Academy  #2),Kate McMullan-Bill Basso,3.91,448431092,9.78045E+12,eng,109,818,50
47321,Black Snow,Mikhail Bulgakov-Michael Glenny-Terry Gilliam,3.78,009947932X,9.7801E+12,eng,192,1587,79
47323,The Fatal Eggs,Mikhail Bulgakov-Hugh Aplin-Doris Lessing-_œ_¸Ñ…_°_¸_» _‘Ñƒ_»___°_º____,3.79,1843914115,9.78184E+12,eng,104,4669,118
47326,Bi Any Other Name: Bisexual People Speak Out,Loraine Hutchins-Lani Ka'ahumanu,3.86,1555831745,9.78156E+12,en-US,379,529,22
47341,The Family Way,Tony Parsons,3.51,7151241,9.78001E+12,eng,400,2095,92
47343,All There Is,Tony  Parsons,3.92,953303225,9.78095E+12,en-GB,258,36,1
47345,Man and Boy (Harry Silver  #1),Tony Parsons,3.56,743225082,9.78074E+12,eng,368,12406,425
47347,Man and Boy,Tony Parsons,3.56,6512135,9.78001E+12,en-GB,344,944,98
47348,Man and Wife (Harry Silver  #2),Tony Parsons,3.48,743236149,9.78074E+12,eng,352,3115,111
47357,Sisters: The Story of Olivia De Havilland and Joan Fontaine,Charles Higham,3.3,698112687,9.7807E+12,eng,257,66,8
47374,Daughters of Decadence: Women Writers of the Fin-de-SiÃ¨cle,Elaine Showalter,3.84,813520185,9.78081E+12,eng,352,233,13
47375,Four Gothic Novels: The Castle of Otranto; Vathek; The Monk; Frankenstein,Horace Walpole-William Beckford-Matthew Lewis-Mary Wollstonecraft Shelley,3.95,192823310,9.78019E+12,eng,624,143,9
47376,Three Gothic Novels : The Castle of Otranto ~ Vathek ~ Frankenstein,Peter Fairclough-Horace Walpole-William Beckford-Mary Wollstonecraft Shelley-Mario Praz,3.7,140430369,9.78014E+12,eng,505,290,24
47377,The Castle of Otranto,Horace Walpole-Neville Jason,3.18,9626343796,9.78963E+12,eng,3,4,2
47380,Sexual Behavior in the Human Male,Alfred C. Kinsey-Clyde E. Martin-Wardell B. Pomeroy-Alan Gregg,3.66,721654452,9.78072E+12,eng,820,204,8
47400,Jigs & Reels: Stories,Joanne Harris,3.49,60590149,9.78006E+12,eng,304,1913,139
47401,Chocolat (Chocolat  #1),Joanne Harris,3.96,014100018X,9.78014E+12,eng,306,92266,2884
47404,Three Gothic Novels: The Castle of Otranto  Vathek  The Vampyre  and a Fragment of a Novel,E.F. Bleiler-William Beckford-John William Polidori-Lord Byron-Horace Walpole,3.75,486212327,9.78049E+12,eng,291,225,16
47407,Cinque quarti d'arancia,Joanne Harris-Laura Grandi,3.85,8811685508,9.78881E+12,ita,405,59,12
47408,Voleurs de plage,Joanne Harris-Jeannette Short-Payen,3.48,2710325756,9.78271E+12,fre,380,1,0
47423,Chocolat,Joanne Harris,3.96,354825621X,9.78355E+12,ger,331,7,1
47425,Chocolate (Chocolat  #1),Joanne Harris-Teresa Casal,3.96,9724120600,9.78972E+12,por,259,875,33
47426,Five Quarters of the Orange,Joanne Harris,3.85,552998834,9.78055E+12,en-GB,432,492,46
47435,APA Dictionary of Psychology,American Psychological Association-Gary R. VandenBos,4.29,1591473802,9.78159E+12,eng,1024,29,2
47455,Publication Manual of the American Psychological Association,American Psychological Association,3.74,1557987912,9.78156E+12,eng,439,2040,85
47461,My Dirty Thirties: Male/Female/Male,Kelly  Carr,2.44,1932420304,9.78193E+12,eng,152,6,2
47475,The Man Who Tasted Shapes,Richard E. Cytowic,3.88,262532557,9.78026E+12,en-GB,296,732,45
47505,El Rey de Katoren (Katoren  #1),Jan Terlouw,4.09,8434812479,9.78843E+12,spa,205,49,5
47506,Serial Murder,Robert Dolan,3.89,791042758,9.78079E+12,eng,80,9,2
47510,The Tough Guide to Fantasyland,Diana Wynne Jones,3.94,142407224,9.78014E+12,en-US,234,3897,303
47513,Wilkinsâ€™ Tooth,Diana Wynne Jones,3.59,7129653,9.78001E+12,en-GB,207,69,9
47522,Harry Potter und der Stein der Weisen (Harry Potter  #1),J.K. Rowling-Klaus Fritz,4.47,3551354014,9.78355E+12,ger,334,694,44
47523,Harry Potter Boxed Set (Harry Potter  #1-4),J.K. Rowling-Mary GrandPrÃ©,4.67,439434866,9.78044E+12,eng,1820,534,6
47528,Hexwood,Diana Wynne Jones,3.99,64473554,9.78006E+12,eng,464,3419,174
47530,Mapping the World of Harry Potter: Science Fiction and Fantasy Writers Explore the Bestselling Series of All Time,Mercedes Lackey-Leah Wilson-Adam-Troy Castro-Roxanne Longstreet Conrad-Elisabeth DeVos-Richard Garfinkle-Roberta Gellis-Marguerite Krause-Susan R. Matthews-Joyce Millman-Daniel P. Moloney-Lawrence Watt-Evans-Martha Wells-Sarah Zettel-James E. Gunn,4.32,1932100598,9.78193E+12,eng,195,2461,54
47532,Harry Potter y el prisionero de Azkaban (Harry Potter  #3),J.K. Rowling,4.55,8478886559,9.78848E+12,spa,359,5582,469
47538,Harry Potter et le Prisonnier d'Azkaban (Harry Potter  #3),J.K. Rowling-Jean-FranÃ§ois MÃ©nard,4.55,2070541304,9.78207E+12,fre,349,249,11
47539,Diana Wynne Jones: The Fantastic Tradition and Children's Literature (Children's Literature and Culture),Farah Mendlesohn,4.09,415970237,9.78042E+12,eng,240,46,7
47542,Wizard's Castle (Howl's Moving Castle  #1-2),Diana Wynne Jones,4.44,739423851,9.78074E+12,en-US,376,439,20
47543,Warlock at the Wheel and Other Stories,Diana Wynne Jones,3.75,333376137,9.78033E+12,eng,156,330,9
47547,La InvocaciÃ_n (La Torre Oscura  #2),Stephen King-Cecilia Absatz,4.23,8440612052,9.78844E+12,spa,509,209,18
47549,La Torre Oscura (La Torre Oscura  #7),Stephen King,4.28,8401335833,9.7884E+12,spa,985,46,5
47550,La Torre Oscura VII - Tomo 1 of 2 (La Torre Oscura  #7),Stephen King-VerÃ_nica Canales,4.05,9506440816,9.78951E+12,spa,512,286,12
47551,La habitacion oscura,SofÃ_a Irene Cardona,0,977601331,9.78098E+12,spa,64,0,0
47553,La hierba del diablo (La Torre Oscura  #1),Stephen King-Jordi Mustieles,3.96,8440607466,9.78844E+12,spa,232,100,9
47554,La hierba del diablo (La Torre Oscura  #1),Stephen King-Jordi Mustieles,3.96,8440630115,9.78844E+12,spa,226,31,2
47555,La bola de cristal (La Torre Oscura  #4),Stephen King-MarÃ_a Antonieta Menini,4.25,8440690134,9.78844E+12,spa,731,44,6
47558,The Gashlycrumb Tinies (The Vinegar Works  #1),Edward Gorey,4.19,747541604,9.78075E+12,eng,32,46225,668
47559,Amphigorey (Amphigorey  #1),Edward Gorey,4.05,399504338,9.7804E+12,eng,220,35332,343
47561,Cautionary Tales for Children,Hilaire Belloc-Edward Gorey,4.2,151007152,9.78015E+12,en-GB,72,4780,139
47562,The Curious Sofa,Edward Gorey,4.17,747541701,9.78075E+12,eng,64,1628,89
47564,Donald Has a Difficulty,Peter F. Neumeyer-Edward Gorey,4.19,810948354,9.78081E+12,en-US,40,555,17
47565,Le ChÃ¢teau de Hurle,Diana Wynne Jones,4.3,2842281543,9.78284E+12,fre,340,27,3
47566,Four British Fantasists: Place and Culture in the Children's Fantasies of Penelope Lively  Alan Garner  Diana Wynne Jones  and Susan Cooper,Charles Butler,4.28,081085242X,9.78081E+12,eng,311,29,9
47567,Black Maria,Diana Wynne Jones,3.71,6755283,9.78001E+12,en-GB,240,1480,61
47573,Year of the Griffin (Derkholm  #2),Diana Wynne Jones,4.11,575075376,9.78058E+12,eng,404,7101,172
47576,The Spellcoats (The Dalemark Quartet  #3),Diana Wynne Jones,3.95,192752804,9.78019E+12,en-GB,241,105,11
47578,Prime (Rickey and G-Man #3),Poppy Z. Brite,4.04,1400050081,9.7814E+12,eng,304,1370,49
47579,The Chrestomanci Quartet (Chrestomanci  #1-4),Diana Wynne Jones,4.5,739414399,9.78074E+12,en-US,664,78,6
47580,Love in Vein: Twenty Original Tales of Vampiric Erotica,Poppy Z. Brite-Elizabeth Engstrom-Nancy Holder-Ian McDowell-David B. Silva-Jessica Amanda Salmonson-Christa Faust-Charles de Lint-Douglas Clegg-Kathe Koja-Barry N. Malzberg-Steve Rasnic Tem-Melaine Tem-Norman Partridge-W.H. Pugmire-Brian Hodge-Mike Baker-A.R. Morlan-Danielle Willis-Robert Devereaux-Thomas F. Monteleone-Wayne Allen Sallee-Gene Wolfe,3.6,61054909,9.78006E+12,eng,397,2391,57
47581,Cart and Cwidder (The Dalemark Quartet  #1),Diana Wynne Jones,3.84,192752790,9.78019E+12,eng,186,2560,99
47583,The Tough Guide To Fantasyland,Diana Wynne Jones,3.94,1568659512,9.78157E+12,eng,302,31,4
47586,The Crow: The Lazarus Heart,Poppy Z. Brite-James O'Barr,3.7,61020095,9.78006E+12,en-US,336,1334,35
47587,Dark Lord of Derkholm (Derkholm  #1),Diana Wynne Jones,4.12,575075368,9.78058E+12,eng,328,12369,483
47588,Drawing Blood,Poppy Z. Brite,4.03,440214920,9.78044E+12,eng,416,8674,246
47590,La cultura: Todo lo que hay que saber,Dietrich Schwanitz-Vicente GÃ_mez IbÃ¡Ã±ez,3.81,8430605045,9.78843E+12,spa,699,37,4
47599,Ma soeur est une sorciÃ¨re (Chrestomanci  #1),Diana Wynne Jones,3.96,2070519724,9.78207E+12,fre,291,42,2
47603,Les neufs vies du magicien (Chrestomanci  #2),Diana Wynne Jones,4.23,2070583600,9.78207E+12,fre,350,22,1
47604,Sieben Tage Hexerei (Die Welt des Chrestomanci  #3),Diana Wynne Jones,3.92,3551552150,9.78355E+12,ger,272,17,1
47606,Louisiana Breakdown,Lucius Shepard-J.K. Potter-Poppy Z. Brite,3.34,1930846142,9.78193E+12,eng,144,94,7
47607,The Value of X,Poppy Z. Brite,4.14,1931081670,9.78193E+12,eng,200,646,26
